InputAddresses,OutputAddresses,TransactionHash,ExpectedValue 
1NMCriqyJF2VCS1ggdwqN3Yg1DFxfvU4mA,1FvahB6xryAGKkawosb8jDNGQDcXv5wKMF,292987822,210.06400564
1NMCriqyJF2VCS1ggdwqN3Yg1DFxfvU4mA,1KAjuyhtk4DVCCzb6WMe6UpcbJ9STwzNaH,292987822,3076.72036066
1NMCriqyJF2VCS1ggdwqN3Yg1DFxfvU4mA,3EuYrqieYU7fBtiM69uYjdkeacDvXZuTk9,292987822,41775.7090571
1NMCriqyJF2VCS1ggdwqN3Yg1DFxfvU4mA,1PT49SMdrXLZNEdb5cspjoHBeXtvzzoa3o,292987822,1046.08492262
1NMCriqyJF2VCS1ggdwqN3Yg1DFxfvU4mA,1AVZ3rxTJN8HZaKFAPwiPTGDW2akGJEttE,292987822,505.311137271
1NMCriqyJF2VCS1ggdwqN3Yg1DFxfvU4mA,36Ygv65Lfr9wuuhKiD2iKdH5Y6cWg1LySM,292987822,223.062410751
1NMCriqyJF2VCS1ggdwqN3Yg1DFxfvU4mA,12w7XvKZbos1dE138yHhJCpue6CkhVsoYL,292987822,6147.2872806
1NMCriqyJF2VCS1ggdwqN3Yg1DFxfvU4mA,19GS5twQHVS2KfubrrRTbCbBTw8Ci3ukcK,292987822,19.9489625433
1NMCriqyJF2VCS1ggdwqN3Yg1DFxfvU4mA,1PcMyqumHm4UqVc41vVKD86TGpB2zHCqP3,292987822,51705.9989019
1NMCriqyJF2VCS1ggdwqN3Yg1DFxfvU4mA,1GJC9L6xqi6w4v2Ey1tTsLP16T4SCBW2Ut,292987822,111.456471838
1NMCriqyJF2VCS1ggdwqN3Yg1DFxfvU4mA,1FxXDGj6vGyv8BRZS9NUC2jqNFjfY1hn1Q,292987822,55.3813972328
1NMCriqyJF2VCS1ggdwqN3Yg1DFxfvU4mA,38HgXZxUZhnziUgieYr9yS25DNYY5Qvpbf,292987822,1842.69975904
1NMCriqyJF2VCS1ggdwqN3Yg1DFxfvU4mA,1PEnksVDHCD4DtG3bnSNndB1g9huPNVXtD,292987822,1162.26188344
1NMCriqyJF2VCS1ggdwqN3Yg1DFxfvU4mA,13Km5sZmKWtaHPgYKVdn5UhVv4FJs6779c,292987822,10210.9348616
1NMCriqyJF2VCS1ggdwqN3Yg1DFxfvU4mA,3BMEXzhNP38yKYyTTwbmnx3jbHgwpaKzx4,292987822,88.2292637505
1NMCriqyJF2VCS1ggdwqN3Yg1DFxfvU4mA,139uaYbNT3XWbQFSQ8c162Gx58o93zZMRK,292987822,369.206443279
1NMCriqyJF2VCS1ggdwqN3Yg1DFxfvU4mA,3Qnek6QEzjLeU3LJoLzmyWaccBBvV7j8RP,292987822,7125.68435529
1NMCriqyJF2VCS1ggdwqN3Yg1DFxfvU4mA,19mz3Rugkg8NRKYMoZAjBZnjtpULE4GxH,292987822,68.340112651
1NMCriqyJF2VCS1ggdwqN3Yg1DFxfvU4mA,1EjKe6sEDwBD55nBDyDpBZCjW5UPMcVK2J,292987822,147.682577312
1NMCriqyJF2VCS1ggdwqN3Yg1DFxfvU4mA,15dzG85jkoY7EgoCL9EjX8wMvp8wybCqk5,292987822,111.66648877
1NMCriqyJF2VCS1ggdwqN3Yg1DFxfvU4mA,1KNRWzFWRfAGd1jFQ6z3HbaJxT52dLv3xr,292987822,875.102711228
1NMCriqyJF2VCS1ggdwqN3Yg1DFxfvU4mA,3JDTcTbazeSFQ4HL2Dbo8KHcEkqZa66gVQ,292987822,35.2473391926
1NMCriqyJF2VCS1ggdwqN3Yg1DFxfvU4mA,1AgyWfKVTj6car9dT86SgQfgPwERsBN3SR,292987822,5968.03755239
1NMCriqyJF2VCS1ggdwqN3Yg1DFxfvU4mA,1BnRxHH4pYaaK94ELuHBzkwJjq97hQmsdj,292987822,1286.06911076
1NMCriqyJF2VCS1ggdwqN3Yg1DFxfvU4mA,1JSixjQX722vzq1X2iADEr5c6XUzshYxye,292987822,123.112073115
1NMCriqyJF2VCS1ggdwqN3Yg1DFxfvU4mA,1L2c59gACV2xFtXzJwajy3pSKVu2CtvcCR,292987822,4525.13883622
1NMCriqyJF2VCS1ggdwqN3Yg1DFxfvU4mA,1M2uXYoYanxfq85LmVmqiPr3L4k1NWMzoF,292987822,79.9947293772
1NMCriqyJF2VCS1ggdwqN3Yg1DFxfvU4mA,37CDLBiyQudxzroDsYKLeWyKzfnhJLYQhm,292987822,119.996524543
1NMCriqyJF2VCS1ggdwqN3Yg1DFxfvU4mA,12Ez5r2j7WvVBJSynbuVFU7JjrXTyKaTUN,292987822,990.52212196
1NMCriqyJF2VCS1ggdwqN3Yg1DFxfvU4mA,1N52wHoVR79PMDishab2XmRHsbekCdGquK,292987822,264297.493029
1NMCriqyJF2VCS1ggdwqN3Yg1DFxfvU4mA,1Nzmwtj8sVsRyjbHwH2hPybcWpApUmNB86,292987822,1532.20673961
1BTRHaq4eEQUpNMvKSCHDBRusT2rNmAZrm,1EcwKTHzjedLnhKrrbtSsK7Bp79mjjshLq,292987822,8262.38346491
1BTRHaq4eEQUpNMvKSCHDBRusT2rNmAZrm,15bBcJ5gpyCKz1NJnaSXiQ9nX2fUR4KPHw,292987822,12431.747409
1BTRHaq4eEQUpNMvKSCHDBRusT2rNmAZrm,1FvahB6xryAGKkawosb8jDNGQDcXv5wKMF,292987822,28205.8354891
1BTRHaq4eEQUpNMvKSCHDBRusT2rNmAZrm,1KAjuyhtk4DVCCzb6WMe6UpcbJ9STwzNaH,292987822,413119.173245
1BTRHaq4eEQUpNMvKSCHDBRusT2rNmAZrm,3EuYrqieYU7fBtiM69uYjdkeacDvXZuTk9,292987822,5609332.13433
1BTRHaq4eEQUpNMvKSCHDBRusT2rNmAZrm,1PT49SMdrXLZNEdb5cspjoHBeXtvzzoa3o,292987822,140460.518903
1BTRHaq4eEQUpNMvKSCHDBRusT2rNmAZrm,1AVZ3rxTJN8HZaKFAPwiPTGDW2akGJEttE,292987822,67849.4288692
1BTRHaq4eEQUpNMvKSCHDBRusT2rNmAZrm,36Ygv65Lfr9wuuhKiD2iKdH5Y6cWg1LySM,292987822,29951.1648474
1BTRHaq4eEQUpNMvKSCHDBRusT2rNmAZrm,12w7XvKZbos1dE138yHhJCpue6CkhVsoYL,292987822,825412.108144
1BTRHaq4eEQUpNMvKSCHDBRusT2rNmAZrm,19GS5twQHVS2KfubrrRTbCbBTw8Ci3ukcK,292987822,2678.59862026
1BTRHaq4eEQUpNMvKSCHDBRusT2rNmAZrm,1PcMyqumHm4UqVc41vVKD86TGpB2zHCqP3,292987822,6942697.74767
1BTRHaq4eEQUpNMvKSCHDBRusT2rNmAZrm,1GJC9L6xqi6w4v2Ey1tTsLP16T4SCBW2Ut,292987822,14965.547759
1BTRHaq4eEQUpNMvKSCHDBRusT2rNmAZrm,1FxXDGj6vGyv8BRZS9NUC2jqNFjfY1hn1Q,292987822,7436.2029551
1BTRHaq4eEQUpNMvKSCHDBRusT2rNmAZrm,38HgXZxUZhnziUgieYr9yS25DNYY5Qvpbf,292987822,247424.046308
1BTRHaq4eEQUpNMvKSCHDBRusT2rNmAZrm,1PEnksVDHCD4DtG3bnSNndB1g9huPNVXtD,292987822,156059.898885
1BTRHaq4eEQUpNMvKSCHDBRusT2rNmAZrm,13Km5sZmKWtaHPgYKVdn5UhVv4FJs6779c,292987822,1371048.54313
1BTRHaq4eEQUpNMvKSCHDBRusT2rNmAZrm,3BMEXzhNP38yKYyTTwbmnx3jbHgwpaKzx4,292987822,11846.7706597
1BTRHaq4eEQUpNMvKSCHDBRusT2rNmAZrm,139uaYbNT3XWbQFSQ8c162Gx58o93zZMRK,292987822,49574.3007895
1BTRHaq4eEQUpNMvKSCHDBRusT2rNmAZrm,3Qnek6QEzjLeU3LJoLzmyWaccBBvV7j8RP,292987822,956784.005236
1BTRHaq4eEQUpNMvKSCHDBRusT2rNmAZrm,19mz3Rugkg8NRKYMoZAjBZnjtpULE4GxH,292987822,9176.20307613
1BTRHaq4eEQUpNMvKSCHDBRusT2rNmAZrm,1EjKe6sEDwBD55nBDyDpBZCjW5UPMcVK2J,292987822,19829.7203158
1BTRHaq4eEQUpNMvKSCHDBRusT2rNmAZrm,15dzG85jkoY7EgoCL9EjX8wMvp8wybCqk5,292987822,14993.7472738
1BTRHaq4eEQUpNMvKSCHDBRusT2rNmAZrm,1KNRWzFWRfAGd1jFQ6z3HbaJxT52dLv3xr,292987822,117502.296663
1BTRHaq4eEQUpNMvKSCHDBRusT2rNmAZrm,3JDTcTbazeSFQ4HL2Dbo8KHcEkqZa66gVQ,292987822,4732.75108538
1BTRHaq4eEQUpNMvKSCHDBRusT2rNmAZrm,1AgyWfKVTj6car9dT86SgQfgPwERsBN3SR,292987822,801343.785111
1BTRHaq4eEQUpNMvKSCHDBRusT2rNmAZrm,1BnRxHH4pYaaK94ELuHBzkwJjq97hQmsdj,292987822,172683.814417
1BTRHaq4eEQUpNMvKSCHDBRusT2rNmAZrm,1JSixjQX722vzq1X2iADEr5c6XUzshYxye,292987822,16530.5753854
1BTRHaq4eEQUpNMvKSCHDBRusT2rNmAZrm,1L2c59gACV2xFtXzJwajy3pSKVu2CtvcCR,292987822,607602.055339
1BTRHaq4eEQUpNMvKSCHDBRusT2rNmAZrm,1M2uXYoYanxfq85LmVmqiPr3L4k1NWMzoF,292987822,10741.0985044
1BTRHaq4eEQUpNMvKSCHDBRusT2rNmAZrm,37CDLBiyQudxzroDsYKLeWyKzfnhJLYQhm,292987822,16112.2426482
1BTRHaq4eEQUpNMvKSCHDBRusT2rNmAZrm,12Ez5r2j7WvVBJSynbuVFU7JjrXTyKaTUN,292987822,132999.958442
1BTRHaq4eEQUpNMvKSCHDBRusT2rNmAZrm,1N52wHoVR79PMDishab2XmRHsbekCdGquK,292987822,35487905.6306
1BTRHaq4eEQUpNMvKSCHDBRusT2rNmAZrm,1Nzmwtj8sVsRyjbHwH2hPybcWpApUmNB86,292987822,205733.348276
15VvWGK7sFWf5WFoewniPymwnHCiUV77yy,1EcwKTHzjedLnhKrrbtSsK7Bp79mjjshLq,292987822,139.316835426
15VvWGK7sFWf5WFoewniPymwnHCiUV77yy,15bBcJ5gpyCKz1NJnaSXiQ9nX2fUR4KPHw,292987822,209.618896919
15VvWGK7sFWf5WFoewniPymwnHCiUV77yy,1FvahB6xryAGKkawosb8jDNGQDcXv5wKMF,292987822,475.594936688
15VvWGK7sFWf5WFoewniPymwnHCiUV77yy,1KAjuyhtk4DVCCzb6WMe6UpcbJ9STwzNaH,292987822,6965.8417713
15VvWGK7sFWf5WFoewniPymwnHCiUV77yy,3EuYrqieYU7fBtiM69uYjdkeacDvXZuTk9,292987822,94582.1995708
15VvWGK7sFWf5WFoewniPymwnHCiUV77yy,1PT49SMdrXLZNEdb5cspjoHBeXtvzzoa3o,292987822,2368.38620224
15VvWGK7sFWf5WFoewniPymwnHCiUV77yy,1AVZ3rxTJN8HZaKFAPwiPTGDW2akGJEttE,292987822,1144.04853704
15VvWGK7sFWf5WFoewniPymwnHCiUV77yy,36Ygv65Lfr9wuuhKiD2iKdH5Y6cWg1LySM,292987822,505.02394637
15VvWGK7sFWf5WFoewniPymwnHCiUV77yy,12w7XvKZbos1dE138yHhJCpue6CkhVsoYL,292987822,13917.7518591
15VvWGK7sFWf5WFoewniPymwnHCiUV77yy,19GS5twQHVS2KfubrrRTbCbBTw8Ci3ukcK,292987822,45.1654035105
15VvWGK7sFWf5WFoewniPymwnHCiUV77yy,1PcMyqumHm4UqVc41vVKD86TGpB2zHCqP3,292987822,117064.849826
15VvWGK7sFWf5WFoewniPymwnHCiUV77yy,1GJC9L6xqi6w4v2Ey1tTsLP16T4SCBW2Ut,292987822,252.342772888
15VvWGK7sFWf5WFoewniPymwnHCiUV77yy,1FxXDGj6vGyv8BRZS9NUC2jqNFjfY1hn1Q,292987822,125.386127101
15VvWGK7sFWf5WFoewniPymwnHCiUV77yy,38HgXZxUZhnziUgieYr9yS25DNYY5Qvpbf,292987822,4171.96022024
15VvWGK7sFWf5WFoewniPymwnHCiUV77yy,1PEnksVDHCD4DtG3bnSNndB1g9huPNVXtD,292987822,2631.41638753
15VvWGK7sFWf5WFoewniPymwnHCiUV77yy,13Km5sZmKWtaHPgYKVdn5UhVv4FJs6779c,292987822,23118.0439706
15VvWGK7sFWf5WFoewniPymwnHCiUV77yy,3BMEXzhNP38yKYyTTwbmnx3jbHgwpaKzx4,292987822,199.755264971
15VvWGK7sFWf5WFoewniPymwnHCiUV77yy,139uaYbNT3XWbQFSQ8c162Gx58o93zZMRK,292987822,835.901012557
15VvWGK7sFWf5WFoewniPymwnHCiUV77yy,3Qnek6QEzjLeU3LJoLzmyWaccBBvV7j8RP,292987822,16132.8895423
15VvWGK7sFWf5WFoewniPymwnHCiUV77yy,19mz3Rugkg8NRKYMoZAjBZnjtpULE4GxH,292987822,154.725277424
15VvWGK7sFWf5WFoewniPymwnHCiUV77yy,1EjKe6sEDwBD55nBDyDpBZCjW5UPMcVK2J,292987822,334.360405023
15VvWGK7sFWf5WFoewniPymwnHCiUV77yy,15dzG85jkoY7EgoCL9EjX8wMvp8wybCqk5,292987822,252.818261248
15VvWGK7sFWf5WFoewniPymwnHCiUV77yy,1KNRWzFWRfAGd1jFQ6z3HbaJxT52dLv3xr,292987822,1981.27431339
15VvWGK7sFWf5WFoewniPymwnHCiUV77yy,3JDTcTbazeSFQ4HL2Dbo8KHcEkqZa66gVQ,292987822,79.8016585499
15VvWGK7sFWf5WFoewniPymwnHCiUV77yy,1AgyWfKVTj6car9dT86SgQfgPwERsBN3SR,292987822,13511.9219175
15VvWGK7sFWf5WFoewniPymwnHCiUV77yy,1BnRxHH4pYaaK94ELuHBzkwJjq97hQmsdj,292987822,2911.72186041
15VvWGK7sFWf5WFoewniPymwnHCiUV77yy,1JSixjQX722vzq1X2iADEr5c6XUzshYxye,292987822,278.731610587
15VvWGK7sFWf5WFoewniPymwnHCiUV77yy,1L2c59gACV2xFtXzJwajy3pSKVu2CtvcCR,292987822,10245.1303438
15VvWGK7sFWf5WFoewniPymwnHCiUV77yy,1M2uXYoYanxfq85LmVmqiPr3L4k1NWMzoF,292987822,181.111886054
15VvWGK7sFWf5WFoewniPymwnHCiUV77yy,37CDLBiyQudxzroDsYKLeWyKzfnhJLYQhm,292987822,271.677859893
15VvWGK7sFWf5WFoewniPymwnHCiUV77yy,12Ez5r2j7WvVBJSynbuVFU7JjrXTyKaTUN,292987822,2242.58936911
15VvWGK7sFWf5WFoewniPymwnHCiUV77yy,1N52wHoVR79PMDishab2XmRHsbekCdGquK,292987822,598382.141104
15VvWGK7sFWf5WFoewniPymwnHCiUV77yy,1Nzmwtj8sVsRyjbHwH2hPybcWpApUmNB86,292987822,3468.98920211
1Ar2qZHyhcAJKboDYB7D5L7QJyA5dFSG33,1EcwKTHzjedLnhKrrbtSsK7Bp79mjjshLq,292987822,1721.14322129
1Ar2qZHyhcAJKboDYB7D5L7QJyA5dFSG33,15bBcJ5gpyCKz1NJnaSXiQ9nX2fUR4KPHw,292987822,2589.66651361
1Ar2qZHyhcAJKboDYB7D5L7QJyA5dFSG33,1FvahB6xryAGKkawosb8jDNGQDcXv5wKMF,292987822,5875.57848882
1Ar2qZHyhcAJKboDYB7D5L7QJyA5dFSG33,1KAjuyhtk4DVCCzb6WMe6UpcbJ9STwzNaH,292987822,86057.1610644
1Ar2qZHyhcAJKboDYB7D5L7QJyA5dFSG33,3EuYrqieYU7fBtiM69uYjdkeacDvXZuTk9,292987822,1168484.13293
1Ar2qZHyhcAJKboDYB7D5L7QJyA5dFSG33,1PT49SMdrXLZNEdb5cspjoHBeXtvzzoa3o,292987822,29259.4347619
1Ar2qZHyhcAJKboDYB7D5L7QJyA5dFSG33,1AVZ3rxTJN8HZaKFAPwiPTGDW2akGJEttE,292987822,14133.7647983
1Ar2qZHyhcAJKboDYB7D5L7QJyA5dFSG33,36Ygv65Lfr9wuuhKiD2iKdH5Y6cWg1LySM,292987822,6239.1493406
1Ar2qZHyhcAJKboDYB7D5L7QJyA5dFSG33,12w7XvKZbos1dE138yHhJCpue6CkhVsoYL,292987822,171942.207807
1Ar2qZHyhcAJKboDYB7D5L7QJyA5dFSG33,19GS5twQHVS2KfubrrRTbCbBTw8Ci3ukcK,292987822,557.980863196
1Ar2qZHyhcAJKboDYB7D5L7QJyA5dFSG33,1PcMyqumHm4UqVc41vVKD86TGpB2zHCqP3,292987822,1446238.51176
1Ar2qZHyhcAJKboDYB7D5L7QJyA5dFSG33,1GJC9L6xqi6w4v2Ey1tTsLP16T4SCBW2Ut,292987822,3117.48434186
1Ar2qZHyhcAJKboDYB7D5L7QJyA5dFSG33,1FxXDGj6vGyv8BRZS9NUC2jqNFjfY1hn1Q,292987822,1549.04094716
1Ar2qZHyhcAJKboDYB7D5L7QJyA5dFSG33,38HgXZxUZhnziUgieYr9yS25DNYY5Qvpbf,292987822,51541.0864064
1Ar2qZHyhcAJKboDYB7D5L7QJyA5dFSG33,1PEnksVDHCD4DtG3bnSNndB1g9huPNVXtD,292987822,32508.9531637
1Ar2qZHyhcAJKboDYB7D5L7QJyA5dFSG33,13Km5sZmKWtaHPgYKVdn5UhVv4FJs6779c,292987822,285604.137848
1Ar2qZHyhcAJKboDYB7D5L7QJyA5dFSG33,3BMEXzhNP38yKYyTTwbmnx3jbHgwpaKzx4,292987822,2467.80957355
1Ar2qZHyhcAJKboDYB7D5L7QJyA5dFSG33,139uaYbNT3XWbQFSQ8c162Gx58o93zZMRK,292987822,10326.8593277
1Ar2qZHyhcAJKboDYB7D5L7QJyA5dFSG33,3Qnek6QEzjLeU3LJoLzmyWaccBBvV7j8RP,292987822,199308.385025
1Ar2qZHyhcAJKboDYB7D5L7QJyA5dFSG33,19mz3Rugkg8NRKYMoZAjBZnjtpULE4GxH,292987822,1911.50166156
1Ar2qZHyhcAJKboDYB7D5L7QJyA5dFSG33,1EjKe6sEDwBD55nBDyDpBZCjW5UPMcVK2J,292987822,4130.74373109
1Ar2qZHyhcAJKboDYB7D5L7QJyA5dFSG33,15dzG85jkoY7EgoCL9EjX8wMvp8wybCqk5,292987822,3123.35860367
1Ar2qZHyhcAJKboDYB7D5L7QJyA5dFSG33,1KNRWzFWRfAGd1jFQ6z3HbaJxT52dLv3xr,292987822,24476.9904769
1Ar2qZHyhcAJKboDYB7D5L7QJyA5dFSG33,3JDTcTbazeSFQ4HL2Dbo8KHcEkqZa66gVQ,292987822,985.882885157
1Ar2qZHyhcAJKboDYB7D5L7QJyA5dFSG33,1AgyWfKVTj6car9dT86SgQfgPwERsBN3SR,292987822,166928.517603
1Ar2qZHyhcAJKboDYB7D5L7QJyA5dFSG33,1BnRxHH4pYaaK94ELuHBzkwJjq97hQmsdj,292987822,35971.8933249
1Ar2qZHyhcAJKboDYB7D5L7QJyA5dFSG33,1JSixjQX722vzq1X2iADEr5c6XUzshYxye,292987822,3443.49640626
1Ar2qZHyhcAJKboDYB7D5L7QJyA5dFSG33,1L2c59gACV2xFtXzJwajy3pSKVu2CtvcCR,292987822,126570.034328
1Ar2qZHyhcAJKboDYB7D5L7QJyA5dFSG33,1M2uXYoYanxfq85LmVmqiPr3L4k1NWMzoF,292987822,2237.48618767
1Ar2qZHyhcAJKboDYB7D5L7QJyA5dFSG33,37CDLBiyQudxzroDsYKLeWyKzfnhJLYQhm,292987822,3356.35320382
1Ar2qZHyhcAJKboDYB7D5L7QJyA5dFSG33,12Ez5r2j7WvVBJSynbuVFU7JjrXTyKaTUN,292987822,27705.3198845
1Ar2qZHyhcAJKboDYB7D5L7QJyA5dFSG33,1N52wHoVR79PMDishab2XmRHsbekCdGquK,292987822,7392511.91538
1Ar2qZHyhcAJKboDYB7D5L7QJyA5dFSG33,1Nzmwtj8sVsRyjbHwH2hPybcWpApUmNB86,292987822,42856.4662101
1KvmgqCTukxjCPyVFdfQE9R3HMoQhyQcwj,1EcwKTHzjedLnhKrrbtSsK7Bp79mjjshLq,292987822,748.688666915
1KvmgqCTukxjCPyVFdfQE9R3HMoQhyQcwj,15bBcJ5gpyCKz1NJnaSXiQ9nX2fUR4KPHw,292987822,1126.49194201
1KvmgqCTukxjCPyVFdfQE9R3HMoQhyQcwj,1FvahB6xryAGKkawosb8jDNGQDcXv5wKMF,292987822,2555.84716701
1KvmgqCTukxjCPyVFdfQE9R3HMoQhyQcwj,1KAjuyhtk4DVCCzb6WMe6UpcbJ9STwzNaH,292987822,37434.4333457
1KvmgqCTukxjCPyVFdfQE9R3HMoQhyQcwj,3EuYrqieYU7fBtiM69uYjdkeacDvXZuTk9,292987822,508284.735968
1KvmgqCTukxjCPyVFdfQE9R3HMoQhyQcwj,1PT49SMdrXLZNEdb5cspjoHBeXtvzzoa3o,292987822,12727.7073375
1KvmgqCTukxjCPyVFdfQE9R3HMoQhyQcwj,1AVZ3rxTJN8HZaKFAPwiPTGDW2akGJEttE,292987822,6148.11678334
1KvmgqCTukxjCPyVFdfQE9R3HMoQhyQcwj,36Ygv65Lfr9wuuhKiD2iKdH5Y6cWg1LySM,292987822,2713.99866363
1KvmgqCTukxjCPyVFdfQE9R3HMoQhyQcwj,12w7XvKZbos1dE138yHhJCpue6CkhVsoYL,292987822,74793.9978248
1KvmgqCTukxjCPyVFdfQE9R3HMoQhyQcwj,19GS5twQHVS2KfubrrRTbCbBTw8Ci3ukcK,292987822,242.718876304
1KvmgqCTukxjCPyVFdfQE9R3HMoQhyQcwj,1PcMyqumHm4UqVc41vVKD86TGpB2zHCqP3,292987822,629106.497365
1KvmgqCTukxjCPyVFdfQE9R3HMoQhyQcwj,1GJC9L6xqi6w4v2Ey1tTsLP16T4SCBW2Ut,292987822,1356.09004943
1KvmgqCTukxjCPyVFdfQE9R3HMoQhyQcwj,1FxXDGj6vGyv8BRZS9NUC2jqNFjfY1hn1Q,292987822,673.825041044
1KvmgqCTukxjCPyVFdfQE9R3HMoQhyQcwj,38HgXZxUZhnziUgieYr9yS25DNYY5Qvpbf,292987822,22420.114024
1KvmgqCTukxjCPyVFdfQE9R3HMoQhyQcwj,1PEnksVDHCD4DtG3bnSNndB1g9huPNVXtD,292987822,14141.2315407
1KvmgqCTukxjCPyVFdfQE9R3HMoQhyQcwj,13Km5sZmKWtaHPgYKVdn5UhVv4FJs6779c,292987822,124236.367192
1KvmgqCTukxjCPyVFdfQE9R3HMoQhyQcwj,3BMEXzhNP38yKYyTTwbmnx3jbHgwpaKzx4,292987822,1073.4847844
1KvmgqCTukxjCPyVFdfQE9R3HMoQhyQcwj,139uaYbNT3XWbQFSQ8c162Gx58o93zZMRK,292987822,4492.13200149
1KvmgqCTukxjCPyVFdfQE9R3HMoQhyQcwj,3Qnek6QEzjLeU3LJoLzmyWaccBBvV7j8RP,292987822,86698.1476287
1KvmgqCTukxjCPyVFdfQE9R3HMoQhyQcwj,19mz3Rugkg8NRKYMoZAjBZnjtpULE4GxH,292987822,831.493633475
1KvmgqCTukxjCPyVFdfQE9R3HMoQhyQcwj,1EjKe6sEDwBD55nBDyDpBZCjW5UPMcVK2J,292987822,1796.8528006
1KvmgqCTukxjCPyVFdfQE9R3HMoQhyQcwj,15dzG85jkoY7EgoCL9EjX8wMvp8wybCqk5,292987822,1358.64532385
1KvmgqCTukxjCPyVFdfQE9R3HMoQhyQcwj,1KNRWzFWRfAGd1jFQ6z3HbaJxT52dLv3xr,292987822,10647.3680654
1KvmgqCTukxjCPyVFdfQE9R3HMoQhyQcwj,3JDTcTbazeSFQ4HL2Dbo8KHcEkqZa66gVQ,292987822,428.854109229
1KvmgqCTukxjCPyVFdfQE9R3HMoQhyQcwj,1AgyWfKVTj6car9dT86SgQfgPwERsBN3SR,292987822,72613.0677381
1KvmgqCTukxjCPyVFdfQE9R3HMoQhyQcwj,1BnRxHH4pYaaK94ELuHBzkwJjq97hQmsdj,292987822,15647.5931385
1KvmgqCTukxjCPyVFdfQE9R3HMoQhyQcwj,1JSixjQX722vzq1X2iADEr5c6XUzshYxye,292987822,1497.90366196
1KvmgqCTukxjCPyVFdfQE9R3HMoQhyQcwj,1L2c59gACV2xFtXzJwajy3pSKVu2CtvcCR,292987822,55057.3299773
1KvmgqCTukxjCPyVFdfQE9R3HMoQhyQcwj,1M2uXYoYanxfq85LmVmqiPr3L4k1NWMzoF,292987822,973.295266989
1KvmgqCTukxjCPyVFdfQE9R3HMoQhyQcwj,37CDLBiyQudxzroDsYKLeWyKzfnhJLYQhm,292987822,1459.99680607
1KvmgqCTukxjCPyVFdfQE9R3HMoQhyQcwj,12Ez5r2j7WvVBJSynbuVFU7JjrXTyKaTUN,292987822,12051.6751623
1KvmgqCTukxjCPyVFdfQE9R3HMoQhyQcwj,1N52wHoVR79PMDishab2XmRHsbekCdGquK,292987822,3215705.59766
1KvmgqCTukxjCPyVFdfQE9R3HMoQhyQcwj,1Nzmwtj8sVsRyjbHwH2hPybcWpApUmNB86,292987822,18642.3478062
1CsQbmJK3N7oszvGdVEnaXjeFkwRdMsVoC,1EcwKTHzjedLnhKrrbtSsK7Bp79mjjshLq,292987822,249.941588348
1CsQbmJK3N7oszvGdVEnaXjeFkwRdMsVoC,15bBcJ5gpyCKz1NJnaSXiQ9nX2fUR4KPHw,292987822,376.06711266
1CsQbmJK3N7oszvGdVEnaXjeFkwRdMsVoC,1FvahB6xryAGKkawosb8jDNGQDcXv5wKMF,292987822,853.241846346
1CsQbmJK3N7oszvGdVEnaXjeFkwRdMsVoC,1KAjuyhtk4DVCCzb6WMe6UpcbJ9STwzNaH,292987822,12497.0794174
1CsQbmJK3N7oszvGdVEnaXjeFkwRdMsVoC,3EuYrqieYU7fBtiM69uYjdkeacDvXZuTk9,292987822,169685.344329
1CsQbmJK3N7oszvGdVEnaXjeFkwRdMsVoC,1PT49SMdrXLZNEdb5cspjoHBeXtvzzoa3o,292987822,4249.00700191
1CsQbmJK3N7oszvGdVEnaXjeFkwRdMsVoC,1AVZ3rxTJN8HZaKFAPwiPTGDW2akGJEttE,292987822,2052.48208245
1CsQbmJK3N7oszvGdVEnaXjeFkwRdMsVoC,36Ygv65Lfr9wuuhKiD2iKdH5Y6cWg1LySM,292987822,906.039007586
1CsQbmJK3N7oszvGdVEnaXjeFkwRdMsVoC,12w7XvKZbos1dE138yHhJCpue6CkhVsoYL,292987822,24969.1646759
1CsQbmJK3N7oszvGdVEnaXjeFkwRdMsVoC,19GS5twQHVS2KfubrrRTbCbBTw8Ci3ukcK,292987822,81.0290634097
1CsQbmJK3N7oszvGdVEnaXjeFkwRdMsVoC,1PcMyqumHm4UqVc41vVKD86TGpB2zHCqP3,292987822,210020.378483
1CsQbmJK3N7oszvGdVEnaXjeFkwRdMsVoC,1GJC9L6xqi6w4v2Ey1tTsLP16T4SCBW2Ut,292987822,452.715949734
1CsQbmJK3N7oszvGdVEnaXjeFkwRdMsVoC,1FxXDGj6vGyv8BRZS9NUC2jqNFjfY1hn1Q,292987822,224.949179104
1CsQbmJK3N7oszvGdVEnaXjeFkwRdMsVoC,38HgXZxUZhnziUgieYr9yS25DNYY5Qvpbf,292987822,7484.71181378
1CsQbmJK3N7oszvGdVEnaXjeFkwRdMsVoC,1PEnksVDHCD4DtG3bnSNndB1g9huPNVXtD,292987822,4720.89672071
1CsQbmJK3N7oszvGdVEnaXjeFkwRdMsVoC,13Km5sZmKWtaHPgYKVdn5UhVv4FJs6779c,292987822,41474.9632508
1CsQbmJK3N7oszvGdVEnaXjeFkwRdMsVoC,3BMEXzhNP38yKYyTTwbmnx3jbHgwpaKzx4,292987822,358.371248205
1CsQbmJK3N7oszvGdVEnaXjeFkwRdMsVoC,139uaYbNT3XWbQFSQ8c162Gx58o93zZMRK,292987822,1499.64953009
