InputTransactionIndex,OutputTransactionIndex,Value,BackFlowProbability
292981483,292987935,17892609,0.0174254584066
292983697,292987935,8921052,0.0086881360102
292756882,292987935,9454495,0.00920765157156
292739488,292987935,9406046,0.0091604675061
292985761,292987935,8941761,0.00870830432764
292985264,292987935,8047584,0.00783747301837
292982200,292987935,1766368,0.00172025064175
292981689,292987935,1000152,0.00097403945262
292983738,292987935,8921052,0.0086881360102
292983743,292987935,8921052,0.0086881360102
292985280,292987935,8941761,0.00870830432764
292983712,292987935,144984941,0.141199590232
292758469,292987935,1871990,0.00182311500143
292983756,292987935,1004725,0.000978493058089
292754386,292987935,9460416,0.00921341798266
292984281,292987935,17883521,0.0174166076814
292982746,292987935,8921052,0.0086881360102
292983773,292987935,8921052,0.0086881360102
292980706,292987935,1771368,0.00172512009885
292753892,292987935,1873162,0.00182425640218
292984814,292987935,17883521,0.0174166076814
292982255,292987935,8921052,0.0086881360102
292982265,292987935,1771368,0.00172512009885
292983290,292987935,62447366,0.0608169540192
292985447,292989155,46000000,1.0
292986350,292987650,59279869,1.0
292984605,292989306,17556504,0.497564932258
292979415,292989306,17728346,0.502435067742
292977396,292986638,456984966,1.0
292977789,292987449,7036531314,1.0
292975452,292988912,1854695798,1.0
292956924,292986837,10302171,1.0
292986837,292988141,3261359,0.319397694596
292957015,292988141,6949607,0.680602305404
292959433,292987588,61733103,1.0
292965037,292987377,2694058,1.0
292983304,292988342,25973348,0.486824473555
292982324,292988342,27379245,0.513175526445
292981954,292989011,312253177,0.678437852478
292980747,292989011,148000000,0.321562147522
292982506,292987877,7939912,0.528916251911
292759397,292987877,7071750,0.471083748089
292972544,292988216,47325877,0.734765283211
292785145,292988216,16094501,0.249877685001
292984562,292988216,989139,0.0153570317877
292984256,292989019,666478693,1.0
292984369,292986581,1340758,0.490628619314
292984869,292986581,1391977,0.509371380686
292972544,292988617,20929193,0.596545353318
292975717,292988617,14154800,0.403454646682
292984465,292986548,1146108,0.499710491711
292984002,292986548,1147436,0.500289508289
292986180,292986972,987317,0.502174117599
292986244,292986972,978768,0.497825882401
292978026,292989327,960226,0.346830659694
292587699,292989327,1808347,0.653169340306
292980438,292986874,112187804,0.625792074213
292985548,292986874,55788866,0.311194523177
292069502,292986874,10937439,0.0610098637672
292067542,292986874,359181,0.00200353884285
292983112,292989036,1066894,0.251697237826
292981361,292989036,891905,0.210414553745
292981037,292989036,1780000,0.419930267984
292980543,292989036,500000,0.117957940445
292976633,292988793,615938298,1.0
292976013,292988181,77088457,1.0
292975786,292987880,39221991,1.0
292975962,292988122,47661974,1.0
292976455,292988537,234713925,1.0
292975865,292988116,46618079,1.0
292765813,292989328,2179292,1.0
292974626,292988865,24463912,1.0
292984104,292986546,1296917,1.0
292984777,292986608,4180998,1.0
292984719,292986651,3155041,1.0
292966613,292988365,13300000,1.0
292985948,292987830,30420730,1.0
292975982,292988292,81835529,1.0
292985783,292987696,22260130,1.0
292985388,292989271,1698669,1.0
292986447,292986863,1333215,1.0
292976328,292988494,197677944,1.0
292975860,292988121,49489614,1.0
292982105,292989105,1553443,1.0
292975862,292987881,41780764,1.0
292985564,292987456,9259962,1.0
292976688,292988850,795493480,1.0
292984908,292987230,5730461,1.0
292973457,292987080,3225219,1.0
292976283,292988374,164914818,1.0
292985662,292987682,21865003,1.0
292984778,292987118,3296288,1.0
292765583,292987056,2667891,1.0
292976794,292988301,100000000,1.0
292986333,292988881,1024150,1.0
292985566,292987510,14518991,1.0
292976396,292988496,198946015,1.0
292985573,292987681,21538418,1.0
292975861,292988123,49328149,1.0
292984977,292987258,8454474,1.0
292969927,292989013,76707045,1.0
292986325,292987114,2579838845,1.0
292985978,292987809,13676695019,1.0
292985707,292989039,7746059928,1.0
292986229,292987046,1880580909,1.0
292986331,292987391,3153907884,1.0
292986202,292987034,98897031,1.0
292987809,292988879,13674134233,1.0
292949483,292987263,20000000,0.766337285961
292986148,292987263,917969,0.0351736936028
292986067,292987263,5180200,0.198489020437
292986316,292988074,1062017,0.0177663840535
292867782,292988074,28714750,0.480366393853
292960031,292988074,30000000,0.501867222093
292985571,292987273,22792166,1.0
292984295,292989035,500000,0.317514950191
292985045,292989035,530000,0.336565847203
292980861,292989035,544729,0.345919202606
288599567,292986644,1041293533,1.0
292227243,292989085,23389572,1.0
289606447,292988296,30000,0.00672434661765
289105431,292988296,4431400,0.993275653382
291009456,292988172,9357978877,0.935804847749
291368179,292988172,641946748,0.0641951522514
270245477,292988998,355549,1.0
292983873,292988045,1222783,0.548189867851
292983874,292988045,1007800,0.451810132149
292985817,292987930,1375643663,1.0
292984781,292986550,1064876,0.518621659675
292984261,292986550,988405,0.481378340325
292984625,292986547,972502,0.496726210694
292984583,292986547,985321,0.503273789306
292982336,292988960,700000,0.583333333333
292980501,292988960,500000,0.416666666667
292777195,292988888,361217,0.0381787036488
292923533,292988888,9100000,0.961821296351
292985153,292989033,527913,0.338104509444
292985215,292989033,1033477,0.661895490556
292986155,292986974,944212,0.592706327226
292766805,292986974,648840,0.407293672774
292985322,292986975,8857514,0.478546896738
292985282,292986975,9651673,0.521453103262
292986449,292986912,907824,0.413239520094
292761775,292986912,1289023,0.586760479906
292986154,292986976,959895,0.495125829878
292986181,292986976,978794,0.504874170122
292786248,292986908,1426337,0.606532246199
292986483,292986908,925289,0.393467753801
292760241,292986754,502608,0.343425950727
292986211,292986754,960904,0.656574049273
292978586,292988435,2506261173,1.0
292307995,292989256,42120396,1.0
292975949,292988162,7690237911,1.0
292984057,292986556,219242052,1.0
292975848,292988626,2517455022,1.0
292896938,292987098,57268587,0.795196740443
292887402,292987098,935948,0.0129960042287
292928743,292987098,13813601,0.191807255328
292965233,292988706,200000,0.00915001988299
292758621,292988706,17967876,0.822032113276
292954814,292988706,3690000,0.168817866841
292981976,292988882,800000,0.170948133909
292982801,292988882,3200000,0.683792535635
292982083,292988882,679782,0.145259330456
292983542,292989242,1219050701,1.0
292982647,292987323,132017828,1.0
292987323,292987599,131970901,1.0
292967173,292988817,111977954,1.0
292978426,292989317,13605790,1.0
292986392,292987010,2572640,1.0
292823333,292986953,9116803,1.0
292982728,292989177,12323260,1.0
281668528,292986991,51390,0.175185616985
271927088,292986991,159918,0.545151459369
291292455,292986991,82038,0.279662923646
292986477,292987008,1241849,0.225692407453
292985908,292987008,1011172,0.183769397913
292985301,292987008,1015375,0.184533246971
292787885,292987008,2234000,0.406004947663
292765027,292987402,607165,0.0198709719648
292965029,292987402,4154164,0.135955261554
292985961,292987402,9147729,0.299381990894
292976272,292987402,2322202,0.0759997872715
292974586,292987402,1049339,0.0343422065676
292789989,292987402,13274776,0.434449781749
292763862,292986823,30149828,1.0
292979755,292988048,1404545466,1.0
292985359,292987190,462485547,1.0
292976071,292988840,6563638703,1.0
292984734,292987478,12855626,1.0
292985969,292987801,1178563872,1.0
292975393,292988244,1946130842,1.0
292083282,292989298,1100000,0.0985158497673
292767762,292989298,65716,0.00588551598482
291054575,292989298,10000000,0.895598634248
292968931,292988204,2930000,0.710272553153
292978875,292988204,1195177,0.289727446847
292732227,292987612,500000,1.0
292985801,292986549,28734801,0.711958941525
292985395,292986549,11625393,0.288041058475
292951108,292989252,15000000,1.0
292828010,292987262,7010911,1.0
292976232,292988375,134820302,1.0
292985692,292987684,19619366,1.0
292975960,292988179,67332885,1.0
292976249,292988372,152017645,1.0
292976216,292988373,151111111,1.0
292976689,292988830,641100491,1.0
292889048,292987451,7105060,1.0
292787145,292987195,4300000,1.0
292976479,292988787,376990970,1.0
292976456,292988705,248599866,1.0
292976051,292988291,94313723,1.0
292976582,292988785,378150561,1.0
292985892,292987768,30149895,1.0
292985786,292987741,24678375,1.0
292985567,292987458,12084220,1.0
292984955,292987194,6451954,1.0
292985262,292987346,8741140,1.0
292976280,292988404,183649753,1.0
292975963,292988144,50865915,1.0
292985562,292987457,13352768,1.0
292985568,292987607,17386812,1.0
292985226,292987454,9568128,1.0
292975866,292987952,46174425,1.0
292975660,292987829,38235234,1.0
292985396,292987455,12547361,1.0
292977893,292986904,2634842,1.0
292985784,292987767,25542235,1.0
292976454,292988497,222737669,1.0
292985670,292987709,22460230,1.0
292982589,292989170,2000000,1.0
292976223,292988313,118349299,1.0
292976478,292988742,260967613,1.0
292985565,292987643,18729283,1.0
292975911,292987834,34665412,1.0
292985863,292987832,30528218,1.0
292974598,292987954,43179072,1.0
292976282,292988376,176316917,1.0
292798961,292989099,2022880,1.0
292975863,292987955,42728283,1.0
292976092,292988300,106059091,1.0
292975573,292987831,32830053,1.0
292975571,292987882,38885485,1.0
292986481,292986865,1038071,0.663459313808
292974485,292986865,526563,0.336540686192
292627588,292987754,3000000,0.987729437202
292979127,292987754,37269,0.0122705627984
292983528,292989067,894450,0.641435691491
292765358,292989067,500000,0.358564308509
292982912,292989108,1050000,0.677419354839
292759827,292989108,500000,0.322580645161
292983854,292989038,600000,0.174828587854
292984775,292989038,2831933,0.825171412146
292765537,292989034,800000,0.615384615385
292981525,292989034,500000,0.384615384615
292981245,292989106,504258,0.359092132642
292763183,292989106,900000,0.640907867358
292985010,292986574,3698313065,1.0
292986859,292989451,500000,1.0
292931803,292988623,9003213,0.510745947146
292982940,292988623,8624363,0.489254052854
292985451,292988938,7329897281,1.0
292985196,292987944,6064296714,1.0
292985649,292988972,7706420289,1.0
292985032,292987479,4692060578,1.0
292985227,292988021,6888287816,1.0
292986859,292988935,166656901,1.0
292985310,292988667,7767230,1.0
292985279,292988210,6971191264,1.0
292985756,292989050,8210704414,1.0
292985847,292989311,8212705914,1.0
292986328,292987281,2612574511,1.0
292986513,292987401,3633263144,1.0
292985418,292988275,7282287295,1.0
292986161,292986985,62039720,1.0
292789019,292988635,8197335,1.0
285897728,292988391,100000000,0.200140098069
285251877,292988391,100000000,0.200140098069
292987374,292988391,299020000,0.598458921245
284721983,292988391,630000,0.00126088261783
291791449,292987030,3370000,1.0
292721311,292986947,11767244,1.0
292968762,292986801,106541103,1.0
292983428,292987040,13608795,1.0
291792857,292987028,2151000,1.0
291791748,292987026,5244127,1.0
292282215,292987522,3884616442,1.0
266217801,292989191,247224,0.882838808283
256362156,292989191,32809,0.117161191717
292183822,292987818,399712000,1.0
292986205,292987508,488944765,1.0
292940983,292988771,7219524,1.0
292979933,292987211,386486957,1.0
292986129,292986890,16341208,1.0
292986890,292986893,500000,1.0
280791783,292987060,496578,1.0
292924368,292987393,639900,1.0
292959029,292988555,2057751,1.0
292979927,292987527,890866611,1.0
292977147,292987318,155450788,1.0
292694876,292987182,141547952,1.0
292986416,292986621,67610746,1.0
292770920,292986824,845348245,1.0
292986621,292987006,49737091,1.0
292953164,292989260,513685,1.0
292954999,292988094,3608154,1.0
292946365,292989344,5600000,1.0
-1,292988220,962882201,1.0
-1,292987536,562971966,1.0
-1,292986741,34127027,1.0
-1,292986319,558335000,1.0
-1,292987303,8002703,1.0
291552011,292988950,110960300,1.0
291596258,292988163,751064,1.0
292697448,292987202,92708838,1.0
292697871,292988827,186707615,1.0
292980448,292988778,319722,0.017360998174
292967610,292988778,1508211,0.0818962987129
292415211,292988778,14618096,0.793766891124
292972716,292988778,691240,0.0375345343074
292972367,292988778,1278838,0.0694412776815
292981336,292987036,60394320,0.0188277922136
